,Date,MSFT,S&P 500 Pure Value (TR),S&P 500 ESG Quality Index (USD) TR,S&P 500 Low Rate-Sensitivity Index (USD) TR,S&P 500 Quality - Lowest Quintile Index TR,Dow Jones U.S. High Momentum Total Return Index,Dow Jones U.S. Thematic Long Size Total Return Index,S&P 500 High Rate-Sensitivity 100 Index (USD) TR,S&P 500 Pure Growth (TR),S&P 500 ESG Enhanced Value Index (USD) TR,S&P 500 Low Rate-Sensitivity 100 Index (USD) TR,S&P 500 Volatility - Highest Quintile Index TR
1519,2020-12-15,214.1300048828125,12174.92,454.74,17100.94,802.03,3296.05,2340.94,11781.06,19406.12,387.31,14120.8,2459.58
1520,2020-12-16,219.27999877929688,12106.71,454.92,17072.36,806.16,3296.92,2331.25,11739.45,19474.43,386.27,14103.34,2445.99
1521,2020-12-17,219.4199981689453,12158.39,456.94,17214.16,810.79,3351.72,2352.41,11739.02,19653.13,388.72,14256.0,2454.47
1522,2020-12-18,218.58999633789065,12035.5,455.91,17175.66,810.27,3352.16,2347.73,11595.32,19743.94,386.71,14190.77,2423.33
1523,2020-12-21,222.58999633789065,11968.18,454.56,17028.5,804.29,3352.36,2342.85,11555.42,19618.61,384.27,14035.58,2398.2
1524,2020-12-22,223.94000244140625,11848.39,453.58,16994.92,801.78,3376.45,2349.53,11392.19,19756.22,381.98,14044.11,2367.07
1525,2020-12-23,221.0200042724609,12076.59,453.87,17028.25,802.52,3363.08,2378.18,11690.2,19600.49,384.17,13992.49,2424.47
1526,2020-12-24,222.75,12064.03,455.63,17094.59,803.36,3367.26,2377.28,11631.69,19668.89,384.63,14082.86,2416.01
1527,2020-12-28,224.9600067138672,12104.12,458.78,17145.24,807.65,3317.82,2378.95,11666.31,19621.92,385.58,14128.37,2420.71
1528,2020-12-29,224.1499938964844,12031.99,457.44,17071.26,805.65,3295.21,2350.71,11579.04,19557.83,384.66,14084.16,2400.87
1529,2020-12-30,221.67999267578125,12133.58,458.13,17146.34,806.88,3316.44,2371.07,11771.08,19671.62,385.33,14113.63,2442.88
1530,2020-12-31,222.4199981689453,12242.14,460.84,17298.75,812.54,3317.35,2373.86,11791.08,19782.49,388.88,14279.44,2442.34
1531,2021-01-04,217.69000244140625,12077.93,454.78,17019.4,796.43,3277.32,2339.09,11652.34,19531.73,384.29,14020.13,2402.92
1532,2021-01-05,217.8999938964844,12209.22,457.74,17126.21,802.74,3312.17,2378.29,11971.18,19736.69,387.8,14025.44,2469.54
1533,2021-01-06,212.25,12752.12,460.51,17406.83,808.97,3344.24,2455.73,12530.85,19681.75,395.62,14104.08,2554.7
1534,2021-01-07,218.2899932861328,12891.52,467.29,17521.89,815.31,3425.01,2478.84,12750.24,20263.79,399.41,14074.0,2594.4
1535,2021-01-08,219.6199951171875,12824.12,469.88,17582.93,820.06,3439.29,2471.85,12658.27,20505.43,400.32,14155.06,2579.41
1536,2021-01-11,217.4900054931641,12908.42,468.42,17529.8,815.7,3427.89,2477.28,12737.53,20338.01,401.54,14046.53,2583.53
1537,2021-01-12,214.92999267578125,13125.41,468.1,17583.44,817.92,3463.92,2508.41,13092.68,20394.46,403.67,13977.34,2660.27
1538,2021-01-13,216.33999633789065,13068.36,468.57,17581.82,816.18,3464.02,2487.54,12937.14,20312.87,404.14,14097.66,2630.61
1539,2021-01-14,213.0200042724609,13276.43,465.71,17576.32,814.09,3467.57,2525.62,13250.18,20265.85,407.16,14015.38,2693.43
1540,2021-01-15,212.6499938964844,13094.7,462.99,17531.35,809.9,3443.35,2504.95,12905.86,20108.91,403.48,14112.74,2629.14
1541,2021-01-19,216.44000244140625,13164.12,465.93,17583.66,812.09,3471.42,2516.03,13009.05,20444.04,404.81,14080.36,2653.37
1542,2021-01-20,224.33999633789065,13181.33,472.56,17736.26,826.22,3509.69,2530.56,12977.07,20678.54,406.73,14223.43,2658.61
1543,2021-01-21,224.97000122070312,13064.95,472.73,17658.43,823.78,3504.55,2510.52,12805.06,20677.14,406.16,14166.55,2618.3
1544,2021-01-22,225.9499969482422,13018.59,472.19,17607.96,818.9,3510.32,2515.43,12761.19,20653.72,403.07,14172.57,2606.41
1545,2021-01-25,229.52999877929688,12990.85,474.15,17673.9,814.96,3507.67,2512.44,12580.32,20669.97,402.08,14351.67,2568.63
1546,2021-01-26,232.3300018310547,13020.7,473.48,17653.8,814.12,3481.8,2495.66,12413.61,20451.74,401.81,14404.26,2536.21
1547,2021-01-27,232.8999938964844,12836.41,461.49,17292.79,789.0,3383.98,2449.04,12072.57,19699.39,393.37,14203.45,2474.21
1548,2021-01-28,238.92999267578125,12830.28,466.46,17394.59,799.92,3426.68,2452.06,12327.57,20032.37,397.48,14186.79,2530.94
1549,2021-01-29,231.9600067138672,12543.56,458.69,17140.95,787.29,3404.35,2406.8,11957.11,19671.46,390.65,14046.7,2448.99
1550,2021-02-01,239.6499938964844,12637.1,465.19,17349.58,799.24,3475.78,2456.88,12108.89,20160.66,394.14,14173.0,2481.71
1551,2021-02-02,239.50999450683597,12757.72,470.92,17529.37,814.77,3531.99,2484.46,12323.3,20506.08,399.25,14243.43,2526.74
1552,2021-02-03,243.0,12951.01,472.03,17503.51,815.23,3525.48,2493.96,12619.61,20275.28,399.75,14180.62,2592.61
1553,2021-02-04,242.00999450683597,13146.76,477.17,17677.14,828.21,3564.26,2532.83,12894.53,20606.62,405.29,14280.29,2650.01
1554,2021-02-05,242.1999969482422,13187.29,480.93,17769.04,832.17,3606.61,2549.91,12967.71,20719.8,407.74,14330.49,2668.48
1555,2021-02-08,242.47000122070312,13408.83,484.75,17895.51,838.0,3650.99,2592.5,13296.27,20939.31,412.95,14341.96,2739.14
1556,2021-02-09,243.7700042724609,13445.6,483.89,17905.04,838.26,3662.34,2597.44,13219.91,20938.16,413.49,14342.68,2721.68
1557,2021-02-10,242.82000732421875,13505.09,484.37,17953.41,838.47,3648.78,2603.14,13323.81,20919.26,412.99,14395.59,2754.07
1558,2021-02-11,244.4900054931641,13422.84,485.39,17951.18,836.63,3668.26,2613.04,13258.83,21100.92,413.96,14329.67,2741.83
1559,2021-02-12,244.9900054931641,13517.51,487.41,18018.3,839.11,3690.15,2623.91,13419.74,21365.63,416.08,14321.99,2770.84
1560,2021-02-16,243.6999969482422,13639.81,487.12,17935.56,843.08,3663.77,2614.74,13751.41,21274.96,416.17,14188.43,2825.84
1561,2021-02-17,244.1999969482422,13689.56,487.24,17950.47,842.81,3649.36,2603.5,13763.59,21072.65,416.71,14239.96,2826.5
1562,2021-02-18,243.7899932861328,13555.05,485.64,17917.1,842.99,3612.11,2577.34,13518.92,20894.88,414.91,14271.66,2777.99
1563,2021-02-19,240.97000122070312,13767.39,484.46,17919.76,843.71,3649.44,2615.48,13927.61,21008.92,416.26,14153.81,2862.91
1564,2021-02-22,234.50999450683597,13994.38,480.56,17855.57,841.55,3546.76,2623.26,14308.94,20325.18,415.78,14058.07,2930.3
1565,2021-02-23,233.2700042724609,14081.3,480.41,17903.25,840.22,3527.81,2625.71,14446.05,20230.71,416.5,14112.42,2964.26
1566,2021-02-24,234.5500030517578,14388.38,484.33,18061.88,854.06,3552.31,2668.24,14905.72,20528.62,421.77,14104.52,3065.24
1567,2021-02-25,228.9900054931641,14034.02,473.03,17716.59,835.18,3447.04,2595.32,14415.54,19755.09,412.51,13934.09,2954.61
1568,2021-02-26,232.3800048828125,13873.99,470.69,17575.45,829.18,3469.85,2584.92,14269.81,19985.44,408.3,13740.93,2943.16
1569,2021-03-01,236.94000244140625,14235.02,481.15,17911.56,843.68,3571.82,2648.48,14651.7,20564.29,417.72,13895.35,3014.48
1570,2021-03-02,233.8699951171875,14226.83,477.58,17843.2,840.09,3505.78,2614.69,14621.9,20153.2,415.12,13878.6,3000.58
1571,2021-03-03,227.55999755859372,14366.67,471.22,17684.01,830.87,3410.09,2608.96,14787.97,19375.55,413.37,13712.93,3029.8
1572,2021-03-04,226.72999572753903,14219.8,465.08,17469.68,817.97,3318.67,2566.76,14641.53,18766.75,408.54,13649.06,2993.94
1573,2021-03-05,231.6000061035156,14604.45,474.24,17866.06,830.36,3371.12,2630.37,14988.52,19023.77,417.83,13917.02,3064.85
1574,2021-03-08,227.38999938964844,14911.15,472.32,17962.85,832.71,3326.28,2657.57,15223.47,18407.75,420.95,13999.28,3103.54
1575,2021-03-09,233.77999877929688,14703.31,478.43,18043.18,839.81,3412.1,2650.83,14968.91,19193.29,423.05,14089.37,3066.5
1576,2021-03-10,232.4199981689453,15035.38,480.46,18199.52,848.94,3436.59,2691.2,15280.33,19149.67,427.41,14204.31,3116.23
1577,2021-03-11,237.1300048828125,15029.4,484.75,18288.31,857.49,3527.78,2723.47,15417.29,19771.77,429.54,14220.86,3151.87
1578,2021-03-12,235.75,15273.26,485.32,18413.64,865.28,3534.29,2749.26,15618.4,19615.65,432.53,14365.87,3186.65
1579,2021-03-15,234.80999755859372,15305.56,488.63,18595.74,873.53,3575.06,2775.73,15693.5,19936.88,435.95,14502.65,3216.86
1580,2021-03-16,237.7100067138672,15069.69,488.74,18506.61,869.14,3533.03,2740.97,15299.71,19823.97,434.16,14511.64,3126.27
1581,2021-03-17,237.0399932861328,15203.4,489.4,18531.53,874.02,3544.87,2755.35,15518.86,19864.63,436.42,14442.61,3176.94
1582,2021-03-18,230.72000122070312,15162.3,483.63,18377.54,863.56,3460.85,2702.08,15309.95,19293.58,432.6,14350.9,3105.69
1583,2021-03-19,230.3500061035156,15107.57,482.7,18361.28,866.44,3491.41,2708.68,15281.16,19489.05,432.69,14333.32,3105.86
1584,2021-03-22,235.9900054931641,14977.01,486.45,18446.49,868.88,3506.9,2694.73,15027.91,19776.27,434.53,14453.46,3062.99
1585,2021-03-23,237.5800018310547,14591.68,483.73,18300.83,858.65,3443.0,2625.23,14481.68,19582.65,427.91,14525.11,2952.22
1586,2021-03-24,235.4600067138672,14529.52,481.73,18260.6,854.74,3380.81,2606.49,14412.7,19220.49,426.65,14473.32,2942.93
1587,2021-03-25,232.33999633789065,14825.29,485.51,18432.62,861.43,3412.53,2660.44,14705.46,19202.12,431.93,14564.85,3007.72
1588,2021-03-26,236.47999572753903,14950.13,495.02,18744.1,876.95,3481.63,2706.97,14874.95,19721.55,441.55,14764.13,3055.43
1589,2021-03-29,235.2400054931641,14794.11,494.83,18734.01,874.3,3429.66,2666.15,14577.26,19549.73,440.02,14846.88,2991.26
1590,2021-03-30,231.8500061035156,14958.84,492.48,18683.18,874.38,3455.31,2687.14,14856.6,19561.31,440.74,14719.6,3044.69
1591,2021-03-31,235.7700042724609,14816.53,493.77,18663.56,874.3,3489.74,2686.39,14779.56,19946.87,438.97,14711.03,3034.13
1592,2021-04-01,242.3500061035156,14966.15,499.94,18841.37,882.55,3544.63,2721.52,15008.99,20323.3,443.1,14816.18,3091.39
1593,2021-04-05,249.07000732421875,15044.0,507.22,19034.04,893.89,3560.91,2737.76,15031.22,20574.37,447.88,14944.66,3091.03
1594,2021-04-06,247.8600006103516,15041.17,506.26,19057.43,895.53,3582.64,2739.2,15055.54,20613.52,447.11,14978.25,3103.99
1595,2021-04-07,249.8999938964844,15044.49,506.77,19002.16,894.21,3556.09,2719.86,15046.44,20521.85,446.64,14949.96,3100.81
1596,2021-04-08,253.25,14936.19,508.26,19026.21,898.68,3592.72,2728.01,14979.32,20825.71,447.37,14938.18,3091.17
1597,2021-04-09,255.8500061035156,15025.73,512.49,19123.54,904.56,3605.81,2735.03,15064.29,20975.92,450.59,14951.02,3102.62
1598,2021-04-12,255.91000366210935,15094.63,513.14,19165.83,905.04,3618.36,2743.6,15067.57,20972.35,450.07,15005.01,3094.74
1599,2021-04-13,258.489990234375,14958.47,515.12,19180.32,905.67,3648.17,2730.06,14912.84,21166.88,448.88,15080.86,3075.99
1600,2021-04-14,255.58999633789065,15106.94,514.46,19164.43,904.17,3641.51,2752.78,15145.27,20960.98,449.87,15047.7,3110.53
1601,2021-04-15,259.5,15114.62,520.8,19368.12,910.93,3685.8,2771.08,15045.52,21319.07,452.98,15258.35,3096.34
1602,2021-04-16,260.739990234375,15181.08,523.07,19464.6,914.69,3693.76,2787.05,15044.4,21348.68,455.1,15335.48,3098.28
1603,2021-04-19,258.739990234375,15134.05,520.71,19380.87,909.12,3654.89,2773.54,14951.39,21076.35,453.16,15296.27,3075.9
1604,2021-04-20,258.260009765625,14862.64,517.22,19368.85,900.77,3607.25,2738.75,14503.33,20900.49,449.34,15452.46,2990.28
1605,2021-04-21,260.5799865722656,15143.34,521.55,19553.3,906.31,3651.51,2773.55,14853.29,21180.65,453.84,15507.96,3064.7
1606,2021-04-22,257.1700134277344,14960.36,517.61,19464.12,903.18,3638.8,2759.71,14675.84,21055.08,450.35,15471.66,3029.85
1607,2021-04-23,261.1499938964844,15192.92,523.21,19609.93,911.95,3702.14,2798.25,15007.15,21435.59,452.71,15488.69,3089.48
1608,2021-04-26,261.54998779296875,15239.69,522.58,19605.25,912.69,3736.77,2815.15,15147.16,21599.7,452.52,15457.17,3121.18
1609,2021-04-27,261.9700012207031,15309.92,522.39,19581.95,915.25,3741.29,2818.89,15299.5,21486.12,453.03,15372.2,3149.21
1610,2021-04-28,254.55999755859372,15374.66,521.09,19535.71,913.82,3729.03,2820.58,15501.05,21378.58,453.06,15297.85,3183.47
1611,2021-04-29,252.50999450683597,15558.26,523.8,19663.99,918.19,3720.38,2826.26,15622.51,21308.8,457.22,15390.53,3202.78
1612,2021-04-30,252.17999267578125,15414.78,519.81,19554.0,912.9,3682.07,2795.56,15436.85,20991.69,452.79,15377.87,3169.34
1613,2021-05-03,251.8600006103516,15623.98,522.98,19644.76,914.48,3675.51,2814.08,15615.32,20855.77,456.8,15428.85,3209.52
1614,2021-05-04,247.7899932861328,15693.48,519.68,19588.44,907.95,3636.07,2805.04,15606.02,20506.72,456.19,15334.81,3186.73
1615,2021-05-05,246.47000122070312,15824.12,520.68,19560.34,906.4,3632.29,2800.38,15884.35,20497.92,458.38,15198.01,3221.48
1616,2021-05-06,249.72999572753903,16020.13,525.57,19666.23,911.86,3610.31,2813.11,15971.01,20419.37,463.46,15294.06,3222.85
1617,2021-05-07,252.4600067138672,16190.87,530.17,19823.46,919.41,3664.69,2847.58,16253.5,20670.36,467.99,15357.99,3286.71
1618,2021-05-10,247.17999267578125,16200.35,526.43,19782.52,914.03,3608.65,2821.64,16153.81,20133.99,466.99,15394.15,3261.72
1619,2021-05-11,246.22999572753903,15920.65,521.15,19584.56,905.03,3593.71,2799.13,15884.23,20136.46,461.61,15279.77,3206.81
1620,2021-05-12,239.0,15658.8,509.75,19178.99,883.35,3477.87,2721.33,15542.42,19502.88,452.35,15031.35,3125.26
1621,2021-05-13,243.02999877929688,15927.29,516.98,19438.05,893.61,3503.86,2769.21,15725.8,19632.25,459.22,15208.96,3158.55
1622,2021-05-14,248.1499938964844,16196.39,523.85,19660.82,907.55,3583.66,2816.93,16198.33,20112.22,465.24,15314.19,3264.78
1623,2021-05-17,245.17999267578125,16284.13,521.94,19610.71,906.6,3569.03,2818.72,16376.77,19944.22,464.34,15263.44,3297.64
1624,2021-05-18,243.0800018310547,16080.66,517.07,19486.31,901.13,3548.48,2794.94,16137.07,19854.49,460.34,15248.87,3259.7
1625,2021-05-19,243.1199951171875,15931.38,516.05,19420.67,895.65,3522.41,2773.35,15873.47,19929.02,459.06,15235.07,3211.32
1626,2021-05-20,246.47999572753903,15920.72,521.92,19612.07,904.27,3563.44,2782.27,15809.21,20366.55,462.0,15419.97,3207.56
1627,2021-05-21,245.1699981689453,16042.79,522.23,19619.56,904.76,3570.73,2788.92,15904.05,20295.24,463.09,15426.3,3213.03
1628,2021-05-24,250.77999877929688,16089.85,526.9,19722.65,911.69,3599.67,2797.42,16028.16,20543.61,466.32,15471.21,3249.87
1629,2021-05-25,251.72000122070312,15863.87,526.18,19658.05,911.14,3589.69,2772.27,15837.89,20572.42,463.87,15437.77,3225.39
1630,2021-05-26,251.4900054931641,15991.06,526.98,19693.42,914.32,3627.76,2803.8,16059.03,20665.08,465.44,15429.29,3275.9
1631,2021-05-27,249.30999755859372,16192.36,526.1,19727.45,919.08,3648.98,2824.0,16316.92,20713.63,466.91,15365.35,3325.28
1632,2021-05-28,249.67999267578125,16160.42,527.77,19773.56,919.12,3661.33,2822.46,16255.16,20795.66,466.96,15429.17,3311.79
1633,2021-06-01,247.3999938964844,16329.46,526.09,19773.22,921.37,3691.68,2844.48,16641.5,20671.12,468.1,15381.77,3379.45
1634,2021-06-02,247.3000030517578,16371.98,527.75,19817.71,922.3,3677.06,2838.06,16690.31,20689.68,468.4,15472.22,3395.38
1635,2021-06-03,245.7100067138672,16446.36,527.35,19796.41,917.0,3645.24,2821.53,16664.47,20488.24,468.07,15489.09,3364.63
1636,2021-06-04,250.7899932861328,16452.77,532.31,19908.08,921.5,3661.13,2832.14,16657.78,20814.32,471.37,15561.36,3368.41
1637,2021-06-07,253.80999755859372,16389.79,533.56,19885.98,919.69,3674.46,2839.77,16610.03,20784.83,471.75,15584.11,3389.06
1638,2021-06-08,252.57000732421875,16408.43,533.78,19898.75,920.56,3695.52,2874.43,16667.44,20858.22,471.52,15554.71,3406.45
1639,2021-06-09,253.58999633789065,16217.23,532.97,19869.94,916.64,3667.68,2855.21,16422.38,20814.17,469.35,15604.75,3363.56
1640,2021-06-10,257.239990234375,16079.8,535.85,19975.2,921.69,3665.09,2858.68,16220.24,21081.17,470.21,15769.51,3338.31
1641,2021-06-11,257.8900146484375,16155.18,537.8,20013.95,926.62,3693.05,2877.65,16321.1,21155.94,471.19,15745.67,3357.37
1642,2021-06-14,259.8900146484375,15965.3,538.78,20002.95,925.93,3660.8,2861.29,16076.85,21343.55,469.25,15804.18,3320.04
1643,2021-06-15,258.3599853515625,16032.12,537.18,19979.84,925.0,3650.22,2856.86,16178.51,21206.1,468.97,15743.57,3325.92
1644,2021-06-16,257.3800048828125,15960.14,533.66,19824.22,920.28,3638.21,2845.84,16167.46,21174.7,465.12,15603.6,3323.94
1645,2021-06-17,260.8999938964844,15454.34,533.4,19783.56,917.23,3584.21,2808.5,15506.03,21483.99,459.27,15702.21,3229.14
1646,2021-06-18,259.42999267578125,15067.06,526.94,19489.77,906.27,3525.43,2757.99,15140.74,21335.62,451.05,15476.88,3171.2
1647,2021-06-21,262.6300048828125,15446.42,535.87,19799.83,919.29,3603.5,2812.42,15655.06,21546.05,458.64,15661.14,3262.73
1648,2021-06-22,265.510009765625,15430.37,538.27,19828.96,924.23,3618.9,2808.69,15655.73,21746.87,459.78,15659.16,3265.27
1649,2021-06-23,265.2699890136719,15440.22,537.21,19763.77,924.76,3638.3,2808.66,15716.42,21801.67,458.22,15572.53,3283.27
1650,2021-06-24,266.69000244140625,15594.65,541.33,19861.0,929.72,3673.64,2834.98,15892.77,21988.56,461.85,15623.55,3312.15
1651,2021-06-25,265.0199890136719,15780.63,543.68,19995.1,932.89,3698.13,2860.06,16062.23,22015.95,464.26,15728.42,3342.59
1652,2021-06-28,268.7200012207031,15551.63,544.17,19991.36,931.92,3683.26,2830.99,15679.86,22350.04,464.15,15785.08,3275.61
1653,2021-06-29,271.3999938964844,15473.39,544.33,19971.54,932.52,3683.89,2816.82,15612.58,22451.28,463.89,15723.35,3264.97
1654,2021-06-30,270.8999938964844,15545.46,545.29,19975.42,934.83,3690.93,2819.74,15774.93,22394.16,465.07,15701.17,3296.7
1655,2021-07-01,271.6000061035156,15673.63,548.25,20098.77,940.66,3708.23,2837.61,15979.17,22431.62,467.85,15781.94,3331.74
1656,2021-07-02,277.6499938964844,15629.47,552.09,20183.09,946.05,3705.36,2830.79,15910.49,22613.2,470.25,15866.73,3317.39
1657,2021-07-06,277.6600036621094,15298.3,549.52,20125.21,944.57,3664.26,2796.68,15434.63,22670.51,465.69,15932.72,3235.39
1658,2021-07-07,279.92999267578125,15290.13,551.39,20217.47,945.16,3655.05,2791.23,15286.91,22677.88,467.45,16024.66,3190.33
1659,2021-07-08,277.4200134277344,15012.53,546.8,20051.28,938.34,3613.87,2762.42,15061.07,22498.58,463.23,15965.35,3158.32
1660,2021-07-09,277.94000244140625,15420.39,553.45,20273.24,950.05,3699.15,2816.97,15558.44,22748.09,469.68,16047.23,3248.4
1661,2021-07-12,277.32000732421875,15500.32,555.45,20310.45,953.61,3716.93,2815.72,15651.81,22862.29,470.73,16066.73,3267.25
1662,2021-07-13,280.9800109863281,15282.13,553.67,20170.15,944.76,3658.82,2773.06,15384.69,22760.45,467.47,15992.81,3208.32
1663,2021-07-14,282.510009765625,15208.88,554.45,20189.21,943.64,3626.95,2753.25,15166.18,22643.27,466.98,16045.87,3159.83
1664,2021-07-15,281.0299987792969,15184.18,552.57,20170.56,938.28,3607.47,2744.35,15067.19,22486.5,465.57,16096.16,3122.42
1665,2021-07-16,280.75,14938.02,549.78,20120.62,929.12,3556.49,2711.67,14660.11,22350.42,462.34,16167.2,3042.85
1666,2021-07-19,277.010009765625,14549.62,540.53,19832.44,915.48,3500.4,2669.17,14158.81,22229.13,455.68,16014.04,2948.93
1667,2021-07-20,279.32000732421875,14909.42,549.5,20127.61,930.84,3607.43,2737.02,14635.8,22593.07,463.01,16156.88,3054.51
1668,2021-07-21,281.3999938964844,15157.46,554.55,20223.41,942.23,3669.74,2766.34,15059.46,22849.1,467.43,16067.46,3145.64
1669,2021-07-22,286.1400146484375,14974.52,554.56,20227.37,946.57,3649.89,2736.57,14856.56,23081.47,467.09,16115.38,3108.62
1670,2021-07-23,289.6700134277344,15017.18,559.96,20425.97,954.55,3684.08,2757.85,14861.96,23388.13,468.62,16290.94,3107.42
1671,2021-07-26,289.04998779296875,15167.66,561.01,20423.74,957.6,3696.53,2764.24,15137.08,23300.23,470.72,16252.07,3159.2
1672,2021-07-27,286.5400085449219,15143.11,557.11,20435.23,953.13,3664.59,2750.81,15008.99,23082.54,468.85,16335.22,3127.22
1673,2021-07-28,286.2200012207031,15136.67,555.9,20416.94,954.25,3692.96,2773.45,15079.18,23291.01,467.62,16291.25,3149.1
1674,2021-07-29,286.5,15316.82,559.92,20531.06,956.87,3721.94,2789.69,15218.53,23472.17,471.73,16292.3,3177.05
1675,2021-07-30,284.9100036621094,15201.03,558.28,20512.69,948.11,3701.78,2782.11,15040.47,23553.65,470.84,16299.85,3143.13
1676,2021-08-02,284.82000732421875,15188.47,557.82,20497.51,946.9,3691.03,2771.93,14946.12,23573.09,470.5,16309.04,3126.76
1677,2021-08-03,287.1199951171875,15393.29,562.82,20617.26,952.61,3734.86,2779.18,15184.06,23789.51,475.95,16367.04,3168.78
1678,2021-08-04,286.510009765625,15059.98,560.01,20487.22,948.76,3720.82,2745.71,14842.16,23998.76,471.5,16315.34,3108.87
1679,2021-08-05,289.5199890136719,15203.99,562.02,20588.83,956.77,3769.68,2769.88,15175.32,24019.92,473.17,16391.72,3176.38
1680,2021-08-06,289.4599914550781,15437.76,563.24,20628.22,956.25,3772.14,2781.95,15421.91,23989.75,476.06,16371.16,3204.94
1681,2021-08-09,288.3299865722656,15452.52,562.83,20595.77,952.4,3776.76,2765.34,15328.48,23995.29,475.86,16384.13,3178.44
1682,2021-08-10,286.44000244140625,15656.7,565.38,20610.57,953.17,3803.46,2774.21,15621.99,23814.09,478.99,16311.36,3224.07
1683,2021-08-11,286.95001220703125,15853.29,566.33,20712.16,957.37,3820.54,2796.0,15854.76,23781.58,481.8,16362.64,3263.9
1684,2021-08-12,289.8099975585937,15830.7,567.3,20725.93,958.14,3821.69,2794.71,15831.48,23871.38,482.17,16386.35,3251.59
1685,2021-08-13,292.8500061035156,15749.85,568.3,20782.56,958.49,3801.04,2787.7,15643.62,23915.63,482.43,16483.12,3213.77
1686,2021-08-16,294.6000061035156,15689.17,570.03,20847.15,959.3,3775.08,2772.36,15463.46,23897.89,483.53,16580.09,3163.81
1687,2021-08-17,293.0799865722656,15532.98,566.58,20768.62,949.56,3719.02,2753.25,15139.24,23662.71,480.11,16631.39,3096.56
1688,2021-08-18,290.7300109863281,15367.67,560.71,20542.99,938.71,3684.72,2731.7,15002.13,23469.3,475.53,16432.72,3071.46
1689,2021-08-19,296.7699890136719,15166.56,561.01,20589.79,938.39,3646.35,2704.73,14712.4,23650.2,474.0,16546.77,3023.02
1690,2021-08-20,304.3599853515625,15277.54,564.59,20730.48,947.78,3687.08,2738.96,14844.93,23912.04,477.15,16645.56,3054.79
1691,2021-08-23,304.6499938964844,15435.07,568.95,20796.19,958.72,3744.9,2761.58,15170.51,24221.21,480.55,16585.95,3135.65
